tops,bottoms,shoes,accessories
182734235.0,183713664.0,176294547.0,184964601.0
160624960.0,173817531.0,172443585.0,165163958.0
121417676.0,126827617.0,101007623.0,124462422.0
209477083.0,207275277.0,144313813.0,206617775.0
209793522.0,204427661.0,196149564.0,208033900.0
170457242.0,202761915.0,213578021.0,191053928.0
161316682.0,172528503.0,178434242.0,196887423.0
97017152.0,188977857.0,86146240.0,37380015.0
145299995.0,140025963.0,80565474.0,130803760.0
182580753.0,203525538.0,197555659.0,167886238.0
158591594.0,201330894.0,198570599.0,191937906.0
164398971.0,165308437.0,153653747.0,154940032.0
70152908.0,38027354.0,71612424.0,49972958.0
195779978.0,178559942.0,140331807.0,197030645.0
177601603.0,181225272.0,165590143.0,147492758.0
212330768.0,206893332.0,204794157.0,209355816.0
86445717.0,87901552.0,88709706.0,85387978.0
176301296.0,128704083.0,179021692.0,178863356.0
165522257.0,203962946.0,203516668.0,185822418.0
201494381.0,195845655.0,210398717.0,211436893.0
127293021.0,129066022.0,99053060.0,125099743.0
201984660.0,192903101.0,211590372.0,201311961.0
39608105.0,150411742.0,161119990.0,153794656.0
183405709.0,187797662.0,181852865.0,83293857.0
130787470.0,151937864.0,163097522.0,158661889.0
143075511.0,162421996.0,152881673.0,152835749.0
207767029.0,194124046.0,207178990.0,209439502.0
128195362.0,128264403.0,134407442.0,134376846.0
212064791.0,204837503.0,210570576.0,123917365.0
151428887.0,7024361.0,164698486.0,160662746.0
147766835.0,148376481.0,144296680.0,147280483.0
195827760.0,195299666.0,188624490.0,206810000.0
190479176.0,197770532.0,214626815.0,207953944.0
201567173.0,152721485.0,131228402.0,180422101.0
104291104.0,39074629.0,180972803.0,173456977.0
211019985.0,202169901.0,213578021.0,214151387.0
149760464.0,134768151.0,153460029.0,152716224.0
191193949.0,198861600.0,197898914.0,195503067.0
205222247.0,207235552.0,208680184.0,210381918.0
157675866.0,96384400.0,157866809.0,155250567.0
214816884.0,214816602.0,213578021.0,214817560.0
119594361.0,88048060.0,151825101.0,120386550.0
129472900.0,140993761.0,79678454.0,89114037.0
209689643.0,209481393.0,196229074.0,203843701.0
179871422.0,167512952.0,176312798.0,140749173.0
117732581.0,132818933.0,187704998.0,169981139.0
212058806.0,196938933.0,207677503.0,212144848.0
170837774.0,184874827.0,193063733.0,174891756.0
209106655.0,197225250.0,172914971.0,213114887.0
195737037.0,200354614.0,125932049.0,184485577.0
195385302.0,193643469.0,195570286.0,194131488.0
189578857.0,203685476.0,195689827.0,192567569.0
153836254.0,139667346.0,144476856.0,133938189.0
162317490.0,149935394.0,172307713.0,150919488.0
145148910.0,28530479.0,143159450.0,79748866.0
209219349.0,184874827.0,207480146.0,200844973.0
116151372.0,114024672.0,114254655.0,116557761.0
210768723.0,207890907.0,210863536.0,206879451.0
170339093.0,61280245.0,161503101.0,158510116.0
147428884.0,176513337.0,146383557.0,131131794.0
153951747.0,199223708.0,185675804.0,199721132.0
196381111.0,170225163.0,166966975.0,193631866.0
202799982.0,204645138.0,164951021.0,196661438.0
201096699.0,208629004.0,154632495.0,138902809.0
121607660.0,191554214.0,117451406.0,144177723.0
196306291.0,197907200.0,196356426.0,203820206.0
199935804.0,202340422.0,193108095.0,182611602.0
207407558.0,194999583.0,171825371.0,207775691.0
203886580.0,192410131.0,195573686.0,195479062.0
180143855.0,204786654.0,202220791.0,176886023.0
155945741.0,179922186.0,179115117.0,153369422.0
147712667.0,148112500.0,154673858.0,151871646.0
198399665.0,204427661.0,205657557.0,204328729.0
209218548.0,192633134.0,200481569.0,189243341.0
208670417.0,209044591.0,209142660.0,208863698.0
151871747.0,125106722.0,103016292.0,163517662.0
152298970.0,132198529.0,161835719.0,157451411.0
183737283.0,181237576.0,183372181.0,174450615.0
191574744.0,210232487.0,188221482.0,186540746.0
145416923.0,144492297.0,102248344.0,105372128.0
195455903.0,185907309.0,192642178.0,172602054.0
195138432.0,199262013.0,194918356.0,22797724.0
185471364.0,208531113.0,150728590.0,205835630.0
166626095.0,167954826.0,161278809.0,163030620.0
181299805.0,182141404.0,183074598.0,184090837.0
173222395.0,211107562.0,208882449.0,207763763.0
191321352.0,214924058.0,194983080.0,214942082.0
162876844.0,180387593.0,182018153.0,182085982.0
205306007.0,203814166.0,166110124.0,190039859.0
64790326.0,965144.0,65440360.0,61354912.0
116472058.0,121218117.0,125047155.0,130184436.0
213381173.0,204898311.0,210969054.0,205911754.0
139742944.0,204528178.0,158333712.0,79057617.0
133713930.0,131921349.0,100877621.0,68598150.0
165662377.0,159820619.0,165688633.0,165996733.0
180419880.0,188057783.0,185474491.0,186876614.0
169157795.0,164238547.0,169401717.0,164216446.0
193268236.0,183818807.0,195833276.0,200881562.0
190930303.0,182327689.0,191187645.0,185410669.0
179674761.0,195882210.0,81128290.0,195201394.0
192803516.0,192903101.0,193046373.0,205704767.0
168529911.0,161005527.0,163285352.0,169185518.0
147601496.0,162936455.0,173234512.0,170643167.0
174660408.0,175021094.0,170267681.0,176043812.0
173716943.0,194685896.0,158730950.0,184029875.0
192510215.0,193479520.0,163256192.0,183892576.0
127730410.0,129574936.0,130015280.0,130603656.0
202623371.0,198143508.0,193383301.0,203918280.0
113656334.0,176286247.0,191203564.0,193663601.0
100296330.0,89069518.0,130865532.0,181690825.0
182043322.0,182043340.0,179132789.0,178001553.0
161609182.0,137091844.0,155418239.0,155039505.0
181852700.0,147875869.0,183808233.0,146962552.0
177559792.0,178476502.0,175859092.0,207061428.0
185283031.0,188283199.0,181872481.0,186542677.0
172786017.0,168372950.0,179941377.0,140667313.0
172482439.0,172481092.0,173666537.0,164931376.0
145600908.0,153747585.0,130229619.0,153766345.0
201615156.0,206003200.0,204319697.0,208023297.0
202276538.0,205866087.0,203955392.0,205711866.0
212239559.0,208607631.0,209165373.0,211309255.0
195899524.0,204970464.0,203501429.0,205616385.0
174144076.0,167940831.0,176906129.0,176782191.0
190376131.0,192405348.0,177400740.0,136374266.0
124044629.0,211347621.0,38709306.0,103094341.0
178357420.0,121328758.0,180467958.0,154960645.0
193378935.0,171820080.0,192367121.0,198904189.0
213085078.0,211510932.0,212754894.0,195201394.0
181610235.0,173073901.0,201885239.0,159994500.0
146410789.0,140005245.0,144223491.0,149194227.0
177746064.0,193437965.0,176296274.0,187542447.0
187809846.0,179773894.0,185969758.0,186647695.0
187392930.0,201982343.0,207328366.0,123847830.0
155695867.0,153637817.0,155696134.0,119087811.0
211893354.0,203575914.0,208608957.0,213114887.0
155195194.0,135567818.0,186502445.0,185436494.0
190186807.0,188954757.0,177761698.0,153477831.0
194729724.0,199916901.0,199847526.0,194353295.0
188660884.0,42357145.0,182468003.0,189503663.0
210042872.0,200339479.0,150121158.0,106033414.0
143865098.0,179268762.0,178457182.0,170643167.0
53083372.0,134008436.0,134691092.0,113984449.0
149882643.0,139889497.0,153573132.0,150158127.0
172851113.0,172005202.0,177576987.0,176382626.0
175017560.0,195908508.0,207380100.0,204461841.0
112052996.0,106613941.0,111932142.0,101840424.0
204241770.0,200154162.0,110633148.0,203378703.0
178387649.0,170432277.0,182439890.0,183012988.0
204540683.0,161794465.0,166966954.0,214821492.0
152201065.0,155888977.0,155955453.0,146855148.0
150919306.0,76959589.0,144929344.0,32158067.0
171479419.0,132121666.0,150645063.0,154918099.0
203213046.0,209229905.0,204935996.0,209675663.0
169111647.0,166011551.0,167076933.0,166516032.0
127246161.0,124613901.0,145481433.0,200717986.0
150427412.0,146188476.0,130639595.0,138123042.0
169241527.0,209502992.0,208070724.0,208852278.0
173789377.0,171874741.0,173706082.0,171480577.0
196311097.0,184176255.0,149636890.0,169516042.0
129935587.0,136672302.0,76107935.0,126298269.0
208050943.0,207864140.0,204779379.0,107054487.0
170657042.0,169990755.0,163701035.0,171704366.0
195067205.0,197791085.0,180062832.0,199765846.0
167902248.0,179100894.0,164914110.0,186347049.0
195803170.0,165039174.0,196063767.0,195353507.0
93539599.0,108122476.0,202085005.0,209268138.0
16896631.0,61507563.0,29467248.0,68255525.0
155429057.0,164443458.0,174381350.0,165872316.0
99230712.0,130061877.0,88862649.0,139617170.0
209133044.0,207882991.0,208267066.0,151583486.0
167104683.0,166676872.0,173518085.0,177359200.0
170490271.0,164322597.0,173441391.0,138727249.0
209593702.0,202733438.0,209554560.0,209363073.0
126440859.0,127155171.0,122618329.0,95975967.0
45134606.0,57144831.0,199398588.0,182306856.0
180184184.0,146235036.0,190213142.0,191463924.0
133880116.0,135529501.0,134407442.0,135634626.0
139063863.0,133806114.0,137793689.0,136574119.0
160051121.0,148173150.0,179803524.0,110367270.0
198453480.0,161065071.0,199590502.0,200111387.0
178357420.0,159783074.0,192983268.0,191792933.0
179907216.0,37614300.0,188046733.0,139693577.0
211476840.0,206268964.0,173613404.0,212926860.0
201841936.0,187524015.0,197136172.0,200844973.0
148808659.0,144937325.0,150147131.0,145109615.0
158100377.0,160126159.0,159391891.0,141139435.0
113467641.0,126456809.0,125551673.0,129508221.0
184996154.0,195220366.0,185618532.0,152655505.0
193733057.0,162900350.0,176990685.0,190282107.0
207536909.0,175302027.0,203839659.0,201513664.0
180855771.0,203335528.0,185880581.0,18391390.0
194442786.0,194135308.0,203333379.0,151577016.0
163509218.0,169929692.0,174814169.0,173708269.0
127589460.0,128689247.0,95314628.0,123161829.0
206994933.0,110018528.0,167266857.0,134012061.0
104567867.0,88416516.0,105033139.0,2795394.0
201868213.0,195793257.0,200597997.0,200851527.0
203777457.0,162146320.0,197765932.0,177359450.0
162158404.0,159449744.0,161301041.0,161419772.0
133780403.0,141084459.0,100461439.0,94817302.0
157675915.0,161849118.0,139089126.0,155438392.0
199987425.0,181836903.0,183612050.0,202345015.0
213012127.0,195946622.0,213578021.0,199252286.0
144357236.0,138644328.0,144421731.0,144086431.0
194047309.0,206532131.0,209817174.0,173211459.0
144944307.0,189572751.0,177467140.0,179252201.0
209933530.0,209502828.0,207393755.0,208407236.0
187263517.0,191626639.0,185306445.0,183977328.0
125107445.0,155429172.0,160416041.0,150951211.0
176826197.0,144346451.0,181336365.0,180284668.0
183613703.0,181375175.0,189153191.0,181140878.0
180952273.0,181192731.0,181237650.0,152664347.0
210383696.0,172422116.0,122781478.0,209913717.0
174625500.0,189960191.0,191170450.0,198142862.0
199883165.0,176864259.0,192501347.0,203973863.0
186838396.0,184007518.0,186709698.0,187523792.0
202716061.0,156063795.0,115821482.0,81867790.0
211000181.0,211660551.0,208857492.0,213339186.0
169467504.0,154961469.0,172529871.0,170807014.0
110281367.0,108798919.0,129444678.0,13758934.0
191536568.0,174111833.0,191598412.0,136438395.0
95731311.0,147915661.0,158438413.0,165876776.0
162806425.0,207339922.0,201372918.0,213494403.0
192951579.0,180432935.0,194066221.0,195499184.0
163780817.0,183994399.0,188104363.0,173237796.0
191289080.0,209511133.0,211199056.0,210363000.0
182933341.0,193744082.0,187345064.0,190412258.0
194085444.0,187504608.0,193673340.0,192903964.0
166632905.0,195169734.0,188311096.0,102986078.0
147398534.0,159777887.0,136321782.0,160097230.0
163544549.0,149711554.0,161747893.0,160011417.0
178418201.0,175447651.0,176414112.0,177357188.0
211508717.0,212759682.0,212403501.0,211513101.0
208560363.0,203775528.0,209816002.0,210945933.0
178629307.0,179878857.0,43527903.0,60119619.0
201466296.0,204467469.0,191619264.0,214556766.0
122677936.0,119662088.0,72632503.0,120593477.0
212773835.0,207572022.0,206172945.0,210946016.0
213513483.0,213941585.0,212130463.0,213086645.0
183736483.0,145107253.0,184170414.0,176397590.0
185322112.0,172324030.0,187377364.0,183716988.0
145605759.0,146778388.0,139935287.0,145722191.0
140516784.0,145300627.0,143089718.0,151052364.0
211111586.0,108961598.0,197281702.0,138216789.0
152222875.0,120420010.0,153403014.0,154160659.0
172802304.0,176865912.0,162701910.0,133676554.0
135755045.0,178342970.0,174561962.0,168806901.0
80402077.0,88419950.0,137041433.0,194617142.0
182653342.0,181139593.0,183947890.0,182913892.0
147594996.0,169734605.0,170564969.0,152195841.0
114808472.0,40169364.0,142235205.0,92416244.0
173020799.0,150800589.0,191607326.0,177862363.0
140736870.0,141605509.0,141075185.0,143790619.0
211658777.0,203936761.0,210570556.0,213114887.0
181032801.0,173706481.0,171220217.0,124471499.0
117828096.0,103216875.0,127762688.0,133787241.0
78271277.0,76069059.0,79112957.0,71327248.0
121592118.0,25226618.0,118659806.0,117320370.0
180761107.0,159144358.0,168061087.0,175936714.0
157675866.0,152035608.0,159853778.0,160490672.0
189589310.0,193777926.0,196518363.0,191281688.0
200313980.0,204935729.0,205876973.0,197685693.0
195953348.0,196625170.0,195626250.0,197011742.0
184324272.0,187289581.0,184101541.0,207143438.0
198365083.0,165612010.0,204792977.0,203309168.0
161238231.0,186894566.0,117796206.0,140757525.0
179902879.0,169882344.0,183997639.0,179542670.0
207309073.0,104438868.0,207782690.0,208307380.0
207312777.0,210314610.0,192040657.0,210389907.0
148805788.0,119743477.0,146395531.0,110229461.0
191292863.0,212014116.0,209321770.0,211309255.0
211690533.0,211744372.0,204698864.0,208164168.0
195286374.0,193392397.0,195466284.0,200321643.0
149520127.0,147986344.0,145864467.0,88469561.0
158224683.0,180890297.0,167539549.0,151557556.0
210536118.0,210545741.0,205017031.0,197386482.0
214320913.0,195879510.0,213215338.0,208938354.0
159432881.0,163586581.0,163028165.0,155448391.0
149259468.0,149560091.0,143531967.0,140037440.0
106036366.0,111242356.0,106286893.0,99147278.0
144344884.0,143406902.0,133250633.0,141256244.0
167558011.0,145572848.0,156951203.0,158157851.0
154819500.0,155628083.0,176703678.0,123675354.0
173213703.0,70091757.0,101785251.0,123576858.0
135593476.0,137677357.0,132578431.0,134745160.0
85101694.0,168357364.0,55924533.0,207493322.0
171806143.0,175014962.0,168541022.0,176892469.0
209911013.0,204080549.0,192671594.0,179008577.0
180155079.0,151037937.0,182276152.0,180880180.0
152437019.0,154777366.0,123452346.0,156379291.0
134528388.0,133508190.0,140496532.0,139628921.0
214647183.0,214579932.0,194906786.0,213019336.0
157432682.0,162484962.0,157192274.0,169164700.0
181705738.0,183963132.0,148896644.0,181875780.0
203885904.0,176713546.0,130313641.0,199139029.0
173128025.0,183571794.0,161324185.0,185409680.0
132283165.0,167382553.0,159146643.0,83504766.0
213281641.0,212228430.0,213121567.0,213086438.0
202270919.0,211974006.0,211000485.0,212036125.0
212925480.0,202169901.0,212296133.0,206494628.0
156033593.0,139777468.0,86370675.0,191208289.0
107793048.0,109801827.0,124826696.0,109554268.0
132681248.0,135146030.0,135571115.0,93573822.0
206511556.0,209856035.0,209444999.0,173800470.0
102091907.0,180511147.0,192367121.0,194617937.0
105582785.0,95841045.0,112469560.0,109850825.0
122860322.0,88222900.0,149232621.0,103352439.0
185174324.0,182327689.0,183027719.0,184497119.0
36406730.0,34382265.0,34570012.0,34109292.0
115811948.0,158581231.0,146750895.0,73046243.0
44044333.0,93323795.0,91425555.0,100393685.0
156411106.0,164447605.0,169912891.0,155095366.0
173556286.0,173711199.0,170594419.0,168557217.0
183987744.0,204075729.0,200670101.0,203041446.0
214556491.0,179994746.0,213578021.0,189811342.0
182547873.0,180085906.0,179880291.0,178491562.0
192374464.0,188317869.0,186975577.0,199077208.0
146778897.0,133972037.0,144407875.0,140252707.0
189984587.0,196479650.0,206727730.0,203691528.0
59260701.0,183804590.0,209310204.0,170122540.0
184321761.0,183713664.0,184143775.0,182823282.0
132068063.0,126449207.0,78287384.0,133149543.0
156065835.0,186661927.0,150285500.0,184067037.0
148034573.0,159563731.0,142470654.0,151918376.0
202087523.0,196350061.0,198505059.0,208935876.0
210899445.0,210882657.0,191180841.0,210899463.0
149532249.0,158134058.0,134002219.0,123031888.0
203609566.0,185478477.0,99335282.0,207143438.0
144869729.0,128947124.0,55278863.0,156026962.0
203215884.0,188653586.0,206525182.0,206396275.0
141973380.0,157091521.0,145993163.0,154489323.0
202833758.0,204207485.0,176117408.0,162736154.0
133451213.0,125091158.0,129444505.0,138319800.0
176958266.0,181581098.0,178409976.0,174108260.0
211529825.0,196138248.0,200827719.0,115017867.0
158212160.0,149851280.0,155932237.0,157533610.0
169186504.0,198079048.0,189448215.0,195773250.0
208673373.0,200522119.0,180743158.0,171133239.0
191194398.0,173790765.0,192356930.0,191105828.0
33171679.0,103442088.0,151575978.0,98771644.0
205022450.0,203163453.0,194982807.0,206291392.0
194204591.0,195693636.0,186478355.0,192712894.0
200108569.0,200451456.0,203621180.0,192488944.0
202482925.0,203949977.0,199589936.0,200111387.0
149609178.0,149577645.0,150176540.0,129291134.0
163056342.0,173852241.0,180891849.0,167886385.0
126847722.0,162018646.0,145053999.0,161202254.0
177862060.0,171978800.0,192500847.0,171333828.0
169591972.0,167541452.0,170404035.0,172680157.0
143351449.0,182118858.0,184553434.0,172123537.0
204381287.0,162762742.0,201609515.0,200934381.0
197626917.0,192907404.0,184261800.0,146136011.0
197628022.0,188194803.0,194913615.0,176878830.0
169828777.0,152198125.0,169163723.0,131204567.0
185537338.0,190658274.0,188279595.0,193018061.0
201492048.0,195306961.0,202399661.0,172004984.0
158785512.0,170212058.0,170447373.0,178870395.0
29180747.0,133177197.0,125786380.0,133545577.0
146480711.0,77363071.0,163435142.0,166732983.0
204636008.0,204121597.0,204382923.0,164720210.0
209923438.0,212082475.0,211830319.0,210748866.0
188063046.0,202344083.0,202642787.0,181449000.0
176569649.0,51722520.0,126038174.0,133090045.0
193218519.0,195717607.0,194348497.0,197685770.0
181870088.0,169733086.0,162926376.0,173462246.0
202883840.0,202885979.0,201217713.0,202330213.0
105149306.0,125278537.0,120233210.0,52675480.0
84070187.0,82415766.0,85302621.0,7532293.0
181498056.0,179201008.0,170040717.0,182079688.0
197005945.0,196600337.0,205937685.0,205445892.0
97766727.0,185478477.0,169540319.0,200591773.0
203019133.0,172422116.0,187033640.0,184060744.0
197532295.0,201345792.0,214065419.0,214780604.0
210634073.0,209532439.0,208070724.0,208449659.0
147579361.0,127379154.0,135784970.0,137334339.0
186169603.0,183903663.0,140747874.0,143374653.0
120654969.0,172528424.0,159938619.0,132608826.0
191632534.0,186111517.0,146383536.0,196994012.0
139941662.0,137442596.0,137908659.0,123136597.0
181861411.0,181212416.0,185322129.0,179802345.0
152244790.0,133692891.0,183232651.0,201998436.0
213182159.0,205086017.0,204644451.0,213576413.0
142749844.0,158690573.0,167124025.0,165757695.0
194535796.0,156591842.0,199146784.0,198951581.0
181658800.0,180488878.0,185235466.0,143262864.0
207767086.0,208278715.0,213578021.0,212421827.0
194490188.0,190304151.0,198415882.0,199138474.0
136906479.0,148616049.0,170562159.0,155721168.0
170430275.0,201576855.0,205496449.0,106117906.0
48307718.0,213153924.0,150718715.0,212289178.0
92947738.0,50621804.0,92307165.0,108722570.0
203935569.0,156533746.0,88942234.0,131417301.0
125744688.0,169957584.0,178328445.0,156628102.0
129309659.0,161404768.0,59064101.0,141158086.0
160624960.0,176993998.0,176242059.0,167157340.0
149665624.0,196599986.0,143064995.0,160125973.0
183333755.0,182883384.0,183334913.0,182594588.0
117621305.0,82088974.0,110326270.0,127393799.0
213332998.0,133137170.0,210604053.0,205422563.0
189852747.0,174778742.0,185053738.0,190784810.0
157726461.0,157616693.0,171873895.0,167968935.0
195940827.0,195871460.0,106731292.0,148745735.0
209170833.0,202997370.0,209159964.0,209154174.0
103659451.0,211974006.0,179173188.0,63696088.0
112893639.0,191374033.0,180743553.0,141911835.0
137495050.0,128901292.0,136878151.0,133093639.0
167134259.0,181581098.0,185410027.0,180284668.0
152741585.0,213100542.0,184566538.0,209103713.0
125278081.0,121218117.0,121844557.0,117963950.0
198739880.0,198078007.0,199895141.0,210677458.0
184121809.0,188789090.0,187887073.0,181445666.0
196217517.0,176145963.0,182452435.0,133776261.0
171425975.0,177241457.0,178271656.0,167871003.0
154025257.0,81548172.0,159386777.0,153090500.0
171812455.0,206889628.0,157261412.0,157849726.0
139310364.0,117020807.0,104267381.0,7532293.0
185191031.0,195127827.0,190730906.0,195201205.0
154135576.0,167343367.0,168443931.0,206506762.0
158657074.0,103376864.0,158181628.0,160185186.0
177346768.0,89082725.0,155246151.0,170768896.0
111125164.0,181308153.0,181310739.0,181219876.0
142313453.0,144509318.0,144477378.0,145971325.0
206197493.0,159162788.0,71985352.0,199564621.0
199699326.0,197988597.0,203272118.0,206129024.0
63338420.0,166527493.0,144185503.0,169900927.0
140007300.0,187321245.0,127277358.0,195878988.0
174489040.0,172974792.0,168751100.0,170045969.0
74208957.0,61280245.0,73511343.0,75409318.0
162009995.0,170506236.0,169468696.0,148707980.0
174969951.0,183007284.0,179204217.0,182341686.0
139404842.0,138017153.0,140754889.0,136182472.0
212296736.0,212553535.0,213073046.0,212387534.0
197707672.0,199891203.0,197353977.0,190143194.0
178150978.0,179901711.0,178310766.0,182906515.0
185392856.0,190718405.0,192078202.0,188870158.0
183743678.0,166184713.0,165669791.0,190684093.0
206760612.0,188027310.0,206462677.0,206912888.0
193567066.0,191486343.0,193073594.0,193473147.0
208672965.0,209943564.0,214200351.0,210839639.0
160796045.0,139550888.0,69008891.0,207263713.0
182085844.0,188839174.0,188472667.0,189503663.0
167975985.0,96954859.0,173080788.0,167750724.0
170867243.0,209851374.0,211784042.0,212471414.0
179097228.0,178653769.0,158095221.0,149821919.0
205963493.0,207694513.0,210633968.0,206991452.0
117635089.0,117433295.0,109655177.0,52889973.0
155335381.0,153771501.0,177945631.0,183907486.0
135600084.0,135541926.0,134433619.0,130918875.0
160320167.0,201909778.0,165166697.0,177326279.0
183973454.0,204121393.0,203250319.0,203510358.0
142884044.0,129424654.0,111557428.0,37500231.0
203308990.0,204933510.0,205139379.0,197685770.0
181588539.0,181298080.0,160142135.0,181350696.0
212773835.0,209157647.0,212481922.0,212779083.0
192668163.0,27520952.0,191521499.0,189565338.0
205006523.0,203625336.0,101713281.0,186122058.0
203965428.0,198456314.0,189800683.0,203905819.0
205440409.0,211335790.0,210474178.0,198890551.0
204915615.0,202157748.0,209058996.0,208438786.0
202555086.0,150920831.0,195490004.0,202244030.0
208861944.0,204874659.0,213095535.0,205091489.0
164694595.0,166189647.0,135649487.0,89392857.0
127625848.0,199850638.0,133500886.0,197895910.0
206872730.0,203378013.0,212149151.0,214207976.0
206061115.0,206186794.0,205460113.0,205616385.0
155111699.0,140553400.0,149758823.0,121388508.0
188169288.0,170163630.0,157240824.0,178980443.0
183182329.0,182257435.0,187801413.0,184900971.0
204548489.0,196453490.0,204548778.0,200675385.0
71781669.0,141416832.0,90077435.0,166465734.0
202877519.0,153999167.0,201845615.0,80025902.0
168099190.0,162440404.0,167420733.0,168219361.0
170430732.0,166150242.0,174603667.0,175345491.0
183984215.0,103250710.0,181111006.0,170049649.0
125744732.0,86502218.0,127706255.0,113277610.0
211881854.0,192660219.0,196196173.0,208842405.0
170046349.0,207560000.0,204975400.0,211452888.0
174528891.0,127869157.0,200131108.0,190875797.0
211659713.0,210517148.0,192794445.0,215087086.0
149120551.0,99616670.0,152333778.0,148691574.0
118223970.0,51065842.0,201115489.0,138377806.0
207909423.0,207634007.0,170640422.0,42479529.0
156526791.0,180387593.0,173199879.0,145394181.0
158809792.0,154718492.0,191896783.0,159239327.0
158345728.0,159312684.0,140749058.0,80201884.0
172591115.0,166184798.0,174716862.0,180809796.0
131352642.0,170689536.0,172604545.0,178619870.0
189823017.0,191288466.0,189928230.0,194213318.0
191189168.0,191173267.0,191567925.0,130377538.0
184001589.0,37614300.0,153690047.0,155125752.0
187988919.0,183283550.0,180119861.0,188100701.0
139153620.0,148465161.0,153839538.0,118374309.0
201892743.0,188949405.0,173483006.0,158786014.0
177320615.0,100019428.0,201186045.0,198417777.0
179391152.0,160007335.0,188755506.0,192534418.0
214580914.0,195625682.0,213215338.0,209913042.0
166690340.0,157811207.0,138372305.0,156941376.0
182085844.0,185734305.0,186851744.0,178980948.0
200551286.0,204319004.0,201898846.0,114829728.0
174646442.0,179442939.0,178528025.0,179046819.0
164936399.0,165581754.0,165683655.0,168515934.0
142558039.0,151567937.0,142276632.0,147734194.0
185522573.0,177465834.0,185779745.0,140975151.0
152558368.0,6690339.0,183282400.0,182116179.0
208203339.0,208531113.0,208882449.0,207390330.0
140222083.0,139418265.0,139247353.0,138946334.0
177509942.0,168315095.0,131228319.0,201285279.0
189698091.0,183197211.0,183909371.0,198265007.0
130286902.0,155273185.0,179312030.0,14987474.0
202045324.0,171070828.0,151357917.0,181282141.0
174856539.0,171827200.0,178338164.0,176832558.0
195866716.0,162135492.0,195700517.0,194853835.0
175023664.0,180718836.0,138020460.0,177477594.0
167339401.0,126487663.0,131228402.0,132234030.0
131089192.0,139111670.0,63517727.0,136445585.0
174251339.0,173664271.0,167675540.0,172925368.0
175189248.0,171172273.0,169691657.0,175198877.0
165215211.0,168390444.0,124867870.0,123526291.0
194130191.0,195696350.0,199639940.0,127825378.0
202736465.0,202344103.0,211614340.0,181690825.0
163077032.0,181658785.0,141657317.0,177823662.0
121336734.0,89066442.0,111229067.0,77227432.0
199970000.0,173556240.0,160654565.0,201397551.0
197329550.0,197472893.0,205475372.0,205474277.0
210379549.0,211735147.0,207193389.0,196365891.0
191794023.0,194928820.0,196315060.0,206880660.0
147766835.0,176513337.0,136117651.0,153289158.0
191536568.0,160768960.0,77773605.0,176734893.0
138386887.0,145016127.0,145481178.0,143939437.0
7747014.0,58915606.0,40482037.0,151847533.0
213084714.0,213083867.0,213085655.0,213086015.0
168014926.0,170455198.0,173538240.0,175737025.0
136463954.0,118148700.0,147158378.0,147381223.0
138059465.0,111319710.0,115209508.0,127724155.0
134997947.0,155432443.0,120253764.0,157412514.0
209150148.0,204427661.0,207380100.0,204903525.0
188313890.0,129871566.0,183297261.0,187852400.0
139448220.0,135715461.0,129929262.0,133942370.0
166665175.0,152135921.0,162852908.0,162205173.0
180761107.0,177619057.0,200672670.0,200399983.0
194696531.0,183963132.0,175427305.0,208506588.0
196275011.0,171588327.0,173483006.0,191406209.0
143141920.0,185978296.0,187341924.0,187207996.0
95731311.0,154960331.0,158597936.0,162035214.0
205171673.0,202589621.0,194092359.0,210976480.0
132762323.0,117654150.0,96029426.0,143404473.0
206841859.0,205327390.0,209651289.0,203470938.0
202520414.0,133327131.0,201392747.0,206589048.0
162009938.0,201909778.0,162783725.0,112453128.0
174565934.0,173253633.0,176823785.0,170617538.0
179485655.0,126986104.0,165760224.0,182495536.0
144147044.0,162176849.0,119125092.0,128600885.0
147333176.0,209698674.0,213234032.0,212779083.0
211893354.0,207073690.0,204132409.0,209372411.0
145630444.0,142411646.0,145630156.0,133598709.0
150823586.0,144421290.0,166104822.0,164431865.0
99564029.0,103080672.0,105554893.0,106180136.0
144821453.0,192581765.0,188647717.0,195429912.0
138980053.0,141480213.0,154603644.0,153875080.0
136884576.0,163717342.0,161356517.0,164030546.0
157048079.0,164133048.0,147288631.0,154771047.0
195068345.0,166491750.0,193796556.0,195069801.0
153554705.0,191539745.0,159496952.0,157162244.0
207626304.0,207372262.0,207254773.0,207716070.0
153689833.0,197282961.0,183640029.0,194913033.0
214249851.0,214249836.0,210636752.0,210346036.0
143635989.0,138644328.0,140495615.0,134065716.0
205795813.0,198493039.0,207414983.0,206534673.0
125982400.0,148217595.0,176713084.0,138205587.0
130331354.0,127109458.0,102713923.0,137334339.0
209911013.0,183188426.0,197570882.0,214546753.0
173469125.0,171546854.0,172309158.0,170057889.0
202060710.0,187802632.0,187873626.0,195748709.0
209260698.0,208214327.0,204902753.0,207778775.0
149743992.0,118004770.0,157005498.0,86847519.0
180761107.0,179555700.0,154092149.0,169780411.0
169191799.0,202712877.0,173104603.0,169892360.0
205424747.0,210205103.0,197282253.0,208447204.0
212863375.0,206473490.0,178765347.0,214823383.0
179125110.0,187273906.0,188573169.0,193865625.0
79558516.0,172528424.0,178271616.0,215063601.0
191902687.0,188999402.0,189401378.0,147976791.0
